"Time","Total","Peers","Orderers"
2024-06-13 16:50:45,2.83,2.11,0.720
2024-06-13 16:51:00,3.12,2.42,0.700
2024-06-13 16:51:15,3.32,2.64,0.680
2024-06-13 16:51:30,3.58,2.92,0.660
2024-06-13 16:51:45,3.80,3.12,0.680
2024-06-13 16:52:00,4.06,3.38,0.680
2024-06-13 16:52:15,8.38,5.64,2.74
2024-06-13 16:52:30,33.5,28.1,5.38
2024-06-13 16:52:45,49.7,39.8,9.93
2024-06-13 16:53:00,75.5,62.9,12.6
2024-06-13 16:53:15,75.9,63.6,12.3
2024-06-13 16:53:30,70.3,58.5,11.8
2024-06-13 16:53:45,71.8,59.1,12.6
2024-06-13 16:54:00,72.0,59.3,12.6
2024-06-13 16:54:15,77.3,62.8,14.4
2024-06-13 16:54:30,78.8,64.7,14.1
2024-06-13 16:54:45,78.6,64.8,13.9
2024-06-13 16:55:00,80.4,66.1,14.3
2024-06-13 16:55:15,80.9,66.3,14.6
2024-06-13 16:55:30,80.6,66.3,14.2
2024-06-13 16:55:45,80.1,66.0,14.1
2024-06-13 16:56:00,79.9,66.0,13.9
2024-06-13 16:56:15,75.5,63.7,11.9
2024-06-13 16:56:30,47.7,38.9,8.78
2024-06-13 16:56:45,30.3,26.1,4.22
2024-06-13 16:57:00,5.00,3.70,1.30
