"Time","machine69","machine70","All Machines","machine77"
2024-06-13 16:50:45,402,356,557,178
2024-06-13 16:51:00,402,356,557,178
2024-06-13 16:51:15,402,356,557,178
2024-06-13 16:51:30,402,356,557,178
2024-06-13 16:51:45,402,356,557,178
2024-06-13 16:52:00,402,356,557,178
2024-06-13 16:52:15,402,356,557,178
2024-06-13 16:52:30,402,356,557,178
2024-06-13 16:52:45,402,356,557,178
2024-06-13 16:53:00,402,357,558,178
2024-06-13 16:53:15,402,357,558,178
2024-06-13 16:53:30,402,357,558,178
2024-06-13 16:53:45,402,357,558,178
2024-06-13 16:54:00,402,357,558,178
2024-06-13 16:54:15,402,357,558,178
2024-06-13 16:54:30,402,357,558,178
2024-06-13 16:54:45,402,357,558,178
2024-06-13 16:55:00,402,357,558,178
2024-06-13 16:55:15,403,357,558,179
2024-06-13 16:55:30,403,357,558,179
2024-06-13 16:55:45,403,357,559,179
2024-06-13 16:56:00,403,357,559,179
2024-06-13 16:56:15,403,357,559,179
2024-06-13 16:56:30,403,357,559,179
2024-06-13 16:56:45,403,357,559,179
2024-06-13 16:57:00,403,357,559,179
