"Time","Total","Peers","Orderers","Couchdb"
2024-06-13 16:50:45,941208339,60370,4650,391
2024-06-13 16:51:00,941253886,61245,5147,500
2024-06-13 16:51:15,941312953,62200,6064,613
2024-06-13 16:51:30,941352317,62626,6632,616
2024-06-13 16:51:45,941417602,63502,7457,686
2024-06-13 16:52:00,941467943,64879,7961,812
2024-06-13 16:52:15,941913044,80254,16727,2944
2024-06-13 16:52:30,942538312,107284,26543,6885
2024-06-13 16:52:45,943567720,142727,42988,12191
2024-06-13 16:53:00,944311926,168187,52031,16247
2024-06-13 16:53:15,944645751,183189,59791,18455
2024-06-13 16:53:30,945044697,194439,70063,23962
2024-06-13 16:53:45,946686888,258712,91267,32676
2024-06-13 16:54:00,947299782,286054,101107,36128
2024-06-13 16:54:15,948287595,319553,117109,42602
2024-06-13 16:54:30,948873100,345285,126525,47135
2024-06-13 16:54:45,949838902,377088,142070,52876
2024-06-13 16:55:00,950399554,399100,151652,57250
2024-06-13 16:55:15,951403768,437191,167801,62909
2024-06-13 16:55:30,951979242,456895,175829,66229
2024-06-13 16:55:45,952973668,496723,192660,72573
2024-06-13 16:56:00,953519873,517285,201295,76760
2024-06-13 16:56:15,954330871,547811,214067,80641
2024-06-13 16:56:30,954367196,548317,214514,80678
2024-06-13 16:56:45,954442313,549211,215386,80720
2024-06-13 16:57:00,954481325,549824,215943,80797
