"Time","machine69","machine70","All Machines","machine77"
2024-06-13 16:50:45,236,209,655,209
2024-06-13 16:51:00,236,209,655,209
2024-06-13 16:51:15,236,209,655,209
2024-06-13 16:51:30,236,209,655,209
2024-06-13 16:51:45,236,209,655,209
2024-06-13 16:52:00,236,209,655,209
2024-06-13 16:52:15,236,209,655,209
2024-06-13 16:52:30,236,209,655,209
2024-06-13 16:52:45,236,209,655,209
2024-06-13 16:53:00,236,209,655,209
2024-06-13 16:53:15,236,209,655,209
2024-06-13 16:53:30,236,210,655,210
2024-06-13 16:53:45,236,210,655,210
2024-06-13 16:54:00,236,210,655,210
2024-06-13 16:54:15,236,210,656,210
2024-06-13 16:54:30,236,210,656,210
2024-06-13 16:54:45,236,210,656,210
2024-06-13 16:55:00,236,210,656,210
2024-06-13 16:55:15,237,210,656,210
2024-06-13 16:55:30,237,210,656,210
2024-06-13 16:55:45,237,210,656,210
2024-06-13 16:56:00,237,210,656,210
2024-06-13 16:56:15,237,210,657,210
2024-06-13 16:56:30,237,210,657,210
2024-06-13 16:56:45,237,210,657,210
2024-06-13 16:57:00,237,210,657,210
