"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 16:50:45,2.07,0,1.04,0
2024-06-13 16:51:00,2.30,0,1.14,0
2024-06-13 16:51:15,2.09,0,1.04,0
2024-06-13 16:51:30,0,0,0,0
2024-06-13 16:51:45,0,0,0,0
2024-06-13 16:52:00,0,0,0,0
2024-06-13 16:52:15,5.37,0,0,0
2024-06-13 16:52:30,6.50,0,0,1.00
2024-06-13 16:52:45,8.63,0,0,1.10
2024-06-13 16:53:00,14.2,0,0,1.00
2024-06-13 16:53:15,52.9,0,0,1.13
2024-06-13 16:53:30,54.7,0,0,0
2024-06-13 16:53:45,298,0,83.4,0
2024-06-13 16:54:00,269,0,90.4,0
2024-06-13 16:54:15,257,0,82.7,2.09
2024-06-13 16:54:30,286,0,93.7,2.28
2024-06-13 16:54:45,20.0,1.04,1.04,2.04
2024-06-13 16:55:00,17.2,1.13,1.14,0
2024-06-13 16:55:15,7.32,1.04,0,0
2024-06-13 16:55:30,30.9,0,0,0
2024-06-13 16:55:45,38.1,0,0,0
2024-06-13 16:56:00,89.5,0,51.9,0
2024-06-13 16:56:15,159,0,143,0
2024-06-13 16:56:30,168,0,157,0
2024-06-13 16:56:45,110,0,97.3,0
2024-06-13 16:57:00,96.6,0,88.2,0
