"Time","Total","Peers","Orderers"
2024-06-13 16:50:45,557,0.128,0.000542
2024-06-13 16:51:00,557,0.128,0.000542
2024-06-13 16:51:15,557,0.128,0.000542
2024-06-13 16:51:30,557,0.128,0.000545
2024-06-13 16:51:45,557,0.128,0.000545
2024-06-13 16:52:00,557,0.128,0.000545
2024-06-13 16:52:15,557,0.128,0.000545
2024-06-13 16:52:30,557,0.128,0.000691
2024-06-13 16:52:45,557,0.128,0.000691
2024-06-13 16:53:00,558,0.128,0.000691
2024-06-13 16:53:15,558,0.128,0.000691
2024-06-13 16:53:30,558,0.130,0.00164
2024-06-13 16:53:45,558,0.133,0.00170
2024-06-13 16:54:00,558,0.133,0.00170
2024-06-13 16:54:15,558,0.138,0.00268
2024-06-13 16:54:30,558,0.138,0.00286
2024-06-13 16:54:45,558,0.138,0.00286
2024-06-13 16:55:00,558,0.138,0.00286
2024-06-13 16:55:15,558,0.142,0.00286
2024-06-13 16:55:30,558,0.142,0.00390
2024-06-13 16:55:45,559,0.142,0.00390
2024-06-13 16:56:00,559,0.142,0.00390
2024-06-13 16:56:15,559,0.147,0.00390
2024-06-13 16:56:30,559,0.147,0.00483
2024-06-13 16:56:45,559,0.147,0.00483
2024-06-13 16:57:00,559,0.147,0.00483
