"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 16:50:45,249390,7710,2746,288
2024-06-13 16:51:00,211115,2760,2788,368
2024-06-13 16:51:15,208430,3060,2750,407
2024-06-13 16:51:30,206311,3226,2750,277
2024-06-13 16:51:45,209453,3121,2755,309
2024-06-13 16:52:00,217063,3564,2709,243
2024-06-13 16:52:15,675189,20938,12237,2713
2024-06-13 16:52:30,1376787,49543,23358,7204
2024-06-13 16:52:45,2516702,93439,41599,12968
2024-06-13 16:53:00,3155364,116067,49953,17532
2024-06-13 16:53:15,2835291,105910,45168,15946
2024-06-13 16:53:30,2397746,82266,42118,16716
2024-06-13 16:53:45,3099125,116056,47961,21045
2024-06-13 16:54:00,2615873,100735,45710,18620
2024-06-13 16:54:15,3033893,107941,52670,18572
2024-06-13 16:54:30,3235947,120583,53797,20602
2024-06-13 16:54:45,3139919,118150,50556,20234
2024-06-13 16:55:00,3134846,118151,49761,20415
2024-06-13 16:55:15,3118417,118740,50355,20162
2024-06-13 16:55:30,3103571,118903,50508,20186
2024-06-13 16:55:45,3144267,118936,50941,19705
2024-06-13 16:56:00,3175996,119507,50885,19519
2024-06-13 16:56:15,2901384,108663,45528,17133
2024-06-13 16:56:30,2274932,85596,36382,13550
2024-06-13 16:56:45,1109676,38196,16874,5923
2024-06-13 16:57:00,478750,14618,7231,1377
