"Time","All machines","machine69","machine70","machine77"
2024-06-13 16:50:45,941208339,423535728,258831466,258830855
2024-06-13 16:51:00,941253886,423550901,258853304,258850609
2024-06-13 16:51:15,941312953,423580803,258862875,258861537
2024-06-13 16:51:30,941352317,423595261,258880976,258879835
2024-06-13 16:51:45,941417602,423626640,258890944,258889840
2024-06-13 16:52:00,941467943,423644083,258912128,258911596
2024-06-13 16:52:15,941913044,423863505,258961300,258947326
2024-06-13 16:52:30,942538312,424125526,259257704,259239902
2024-06-13 16:52:45,943567720,424649743,259406545,259384673
2024-06-13 16:53:00,944311926,424909770,259692755,259675560
2024-06-13 16:53:15,944645751,425169435,259692755,259675560
2024-06-13 16:53:30,945044697,425169435,260055707,260048267
2024-06-13 16:53:45,946686888,426160808,260209387,260186846
2024-06-13 16:54:00,947299782,426423576,260493596,260471817
2024-06-13 16:54:15,948287595,426927574,260622543,260612931
2024-06-13 16:54:30,948873100,427175227,260890253,260876592
2024-06-13 16:54:45,949838902,427672922,261025071,261014596
2024-06-13 16:55:00,950399554,427926009,261305228,261280927
2024-06-13 16:55:15,951403768,428415050,261445779,261422686
2024-06-13 16:55:30,951979242,428664055,261710558,261687235
2024-06-13 16:55:45,952973668,429172716,261847056,261834426
2024-06-13 16:56:00,953519873,429433727,262133922,262117929
2024-06-13 16:56:15,954330871,429815988,262251040,262249063
2024-06-13 16:56:30,954367196,429831439,262273831,262272811
2024-06-13 16:56:45,954442313,429863577,262283237,262283358
2024-06-13 16:57:00,954481325,429877763,262306005,262304796
