"Time","orderers","peers","Total"
2024-06-13 16:50:45,0.115,109,109
2024-06-13 16:51:00,0.115,109,109
2024-06-13 16:51:15,0.115,109,109
2024-06-13 16:51:30,0.115,110,110
2024-06-13 16:51:45,0.115,110,110
2024-06-13 16:52:00,0.115,110,110
2024-06-13 16:52:15,0.152,111,111
2024-06-13 16:52:30,0.203,111,111
2024-06-13 16:52:45,0.275,112,112
2024-06-13 16:53:00,0.313,112,112
2024-06-13 16:53:15,0.308,112,112
2024-06-13 16:53:30,0.357,113,113
2024-06-13 16:53:45,0.422,115,115
2024-06-13 16:54:00,0.395,114,114
2024-06-13 16:54:15,0.479,114,114
2024-06-13 16:54:30,0.483,114,114
2024-06-13 16:54:45,0.512,115,115
2024-06-13 16:55:00,0.548,115,115
2024-06-13 16:55:15,0.600,115,115
2024-06-13 16:55:30,0.589,115,115
2024-06-13 16:55:45,0.667,116,116
2024-06-13 16:56:00,0.693,116,116
2024-06-13 16:56:15,0.683,116,116
2024-06-13 16:56:30,0.685,116,116
2024-06-13 16:56:45,0.688,117,117
2024-06-13 16:57:00,0.689,117,117
