"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:25:15,254349,82100,86981,86119
2024-06-23 23:25:30,253831,85958,85616,85396
2024-06-23 23:25:45,540720,242766,94093,86340
2024-06-23 23:26:00,1383673,582788,436567,415736
2024-06-23 23:26:15,2596308,1258845,611615,588630
2024-06-23 23:26:30,3404206,1596136,956771,942022
2024-06-23 23:26:45,3715133,1784030,964253,965240
2024-06-23 23:27:00,3727897,1792005,964355,963453
2024-06-23 23:27:15,3672632,1759168,961159,960263
2024-06-23 23:27:30,3673715,1760047,955261,956542
2024-06-23 23:27:45,3641989,1745826,950585,952796
2024-06-23 23:28:00,3643428,1745207,945976,949887
2024-06-23 23:28:15,3655462,1764917,950147,951476
2024-06-23 23:28:30,3656539,1758020,949066,947670
2024-06-23 23:28:45,3668059,1760549,952878,948894
2024-06-23 23:29:00,3621680,1760419,953274,950711
2024-06-23 23:29:15,3631435,1735741,950062,951275
2024-06-23 23:29:30,3626486,1732461,946606,947299
2024-06-23 23:29:45,3464827,1658056,944060,942929
2024-06-23 23:30:00,2595801,1326517,622686,648735
2024-06-23 23:30:15,1447721,674426,448628,474041
2024-06-23 23:30:30,650920,338073,106408,139061
2024-06-23 23:30:45,243489,80821,81471,81229
2024-06-23 23:31:00,247821,81844,82969,84074
2024-06-23 23:31:15,241641,78785,80947,81064
