"Time","machine69","machine70","All Machines","machine77"
2024-06-23 23:25:15,298,233,765,233
2024-06-23 23:25:30,298,233,765,233
2024-06-23 23:25:45,298,233,765,233
2024-06-23 23:26:00,298,233,765,233
2024-06-23 23:26:15,298,233,765,233
2024-06-23 23:26:30,298,233,765,233
2024-06-23 23:26:45,298,233,765,233
2024-06-23 23:27:00,298,233,765,233
2024-06-23 23:27:15,298,233,765,233
2024-06-23 23:27:30,298,233,765,233
2024-06-23 23:27:45,298,233,765,233
2024-06-23 23:28:00,298,234,765,234
2024-06-23 23:28:15,298,234,766,234
2024-06-23 23:28:30,299,234,766,234
2024-06-23 23:28:45,299,234,766,234
2024-06-23 23:29:00,299,234,766,234
2024-06-23 23:29:15,299,234,766,234
2024-06-23 23:29:30,299,234,766,234
2024-06-23 23:29:45,299,234,766,234
2024-06-23 23:30:00,299,234,766,234
2024-06-23 23:30:15,299,234,766,234
2024-06-23 23:30:30,299,234,766,234
2024-06-23 23:30:45,299,234,766,234
2024-06-23 23:31:00,299,234,766,234
2024-06-23 23:31:15,299,234,766,234
