"Time","orderers","peers","Total"
2024-06-23 23:25:15,0.402,339,339
2024-06-23 23:25:30,0.402,340,340
2024-06-23 23:25:45,0.473,341,341
2024-06-23 23:26:00,0.581,342,342
2024-06-23 23:26:15,0.843,345,345
2024-06-23 23:26:30,1.00,345,345
2024-06-23 23:26:45,1.01,345,345
2024-06-23 23:27:00,1.22,348,348
2024-06-23 23:27:15,1.32,350,350
2024-06-23 23:27:30,1.25,349,349
2024-06-23 23:27:45,1.51,352,352
2024-06-23 23:28:00,1.59,352,352
2024-06-23 23:28:15,1.61,352,352
2024-06-23 23:28:30,1.77,356,356
2024-06-23 23:28:45,1.90,354,354
2024-06-23 23:29:00,1.86,355,355
2024-06-23 23:29:15,2.08,357,357
2024-06-23 23:29:30,2.15,358,358
2024-06-23 23:29:45,2.14,358,358
2024-06-23 23:30:00,2.15,358,358
2024-06-23 23:30:15,2.16,359,359
2024-06-23 23:30:30,2.16,358,358
2024-06-23 23:30:45,2.17,358,358
2024-06-23 23:31:00,2.17,358,358
2024-06-23 23:31:15,2.17,359,359
