"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:25:15,0,0,0,0
2024-06-23 23:25:30,0,0,0,0
2024-06-23 23:25:45,0,0,0,0
2024-06-23 23:26:00,0,0,0,0
2024-06-23 23:26:15,1271,1272,10.9,11.0
2024-06-23 23:26:30,1672,1666,21.8,21.8
2024-06-23 23:26:45,1608,1580,21.7,21.7
2024-06-23 23:27:00,1858,1657,99.5,99.0
2024-06-23 23:27:15,498,299,99.3,100
2024-06-23 23:27:30,517,288,89.4,88.7
2024-06-23 23:27:45,907,729,89.0,93.5
2024-06-23 23:28:00,1502,927,418,375
2024-06-23 23:28:15,1769,977,414,411
2024-06-23 23:28:30,2621,799,1019,1023
2024-06-23 23:28:45,1965,64.8,941,1036
2024-06-23 23:29:00,1571,68.6,743,740
2024-06-23 23:29:15,631,563,390,671
2024-06-23 23:29:30,662,570,13.2,21.6
2024-06-23 23:29:45,574,167,203,206
2024-06-23 23:30:00,384,0,144,207
2024-06-23 23:30:15,388,44.3,160,159
2024-06-23 23:30:30,69.1,44.3,9.62,9.45
2024-06-23 23:30:45,713,44.5,332,333
2024-06-23 23:31:00,1066,0,486,488
2024-06-23 23:31:15,1051,81.7,492,478
