"Time","Total","Peers","Orderers","Couchsdb"
2024-06-23 23:25:15,9.63,1.05,0,0
2024-06-23 23:25:30,281,1.14,68.8,0
2024-06-23 23:25:45,260,5.19,62.7,0
2024-06-23 23:26:00,285,4.63,68.3,0
2024-06-23 23:26:15,89.2,4.17,0,0
2024-06-23 23:26:30,194,4.63,0,0
2024-06-23 23:26:45,172,0,0,0
2024-06-23 23:27:00,96.6,0,0,0
2024-06-23 23:27:15,194,0,0,0
2024-06-23 23:27:30,332,0,0,64.8
2024-06-23 23:27:45,329,0,0,56.0
2024-06-23 23:28:00,348,0,0,60.6
2024-06-23 23:28:15,28.2,0,2.06,0
2024-06-23 23:28:30,9.26,0,2.31,0
2024-06-23 23:28:45,5.22,0,2.08,0
2024-06-23 23:29:00,1.19,0,0,0
2024-06-23 23:29:15,3.10,0,1.03,0
2024-06-23 23:29:30,87.4,0,1.16,0
2024-06-23 23:29:45,82.2,0,1.03,0
2024-06-23 23:30:00,90.9,0,1.15,0
2024-06-23 23:30:15,2.09,0,0,0
2024-06-23 23:30:30,1.14,0,0,0
2024-06-23 23:30:45,1.05,0,0,0
2024-06-23 23:31:00,6.24,0,0,0
2024-06-23 23:31:15,4.37,0,0,0
