"Time","Total","Peers","Orderers"
2024-06-23 23:25:15,651,0.128,0.000555
2024-06-23 23:25:30,651,0.128,0.000555
2024-06-23 23:25:45,651,0.128,0.000555
2024-06-23 23:26:00,651,0.129,0.000724
2024-06-23 23:26:15,651,0.129,0.000795
2024-06-23 23:26:30,651,0.129,0.000795
2024-06-23 23:26:45,651,0.129,0.000795
2024-06-23 23:27:00,651,0.133,0.00248
2024-06-23 23:27:15,651,0.133,0.00248
2024-06-23 23:27:30,651,0.133,0.00248
2024-06-23 23:27:45,651,0.133,0.00248
2024-06-23 23:28:00,651,0.138,0.00403
2024-06-23 23:28:15,651,0.138,0.00414
2024-06-23 23:28:30,652,0.138,0.00414
2024-06-23 23:28:45,652,0.138,0.00414
2024-06-23 23:29:00,652,0.143,0.00570
2024-06-23 23:29:15,652,0.143,0.00581
2024-06-23 23:29:30,652,0.143,0.00581
2024-06-23 23:29:45,652,0.143,0.00581
2024-06-23 23:30:00,652,0.147,0.00726
2024-06-23 23:30:15,652,0.147,0.00726
2024-06-23 23:30:30,652,0.147,0.00726
2024-06-23 23:30:45,652,0.147,0.00726
2024-06-23 23:31:00,652,0.147,0.00726
2024-06-23 23:31:15,652,0.147,0.00726
