"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:25:15,9.63,52.3,0,0
2024-06-23 23:25:30,281,56.9,0,0
2024-06-23 23:25:45,260,2.14,0,0
2024-06-23 23:26:00,285,17.6,13.6,0
2024-06-23 23:26:15,89.2,15.0,15.0,0
2024-06-23 23:26:30,194,107,13.6,0
2024-06-23 23:26:45,172,95.6,21.5,0
2024-06-23 23:27:00,96.6,105,19.9,0
2024-06-23 23:27:15,194,12.0,29.6,0
2024-06-23 23:27:30,332,2.44,7.34,0
2024-06-23 23:27:45,329,11.0,8.02,0
2024-06-23 23:28:00,348,11.8,0,15.3
2024-06-23 23:28:15,28.2,41.5,0,28.3
2024-06-23 23:28:30,9.26,45.5,4.19,25.9
2024-06-23 23:28:45,5.22,203,4.64,126
2024-06-23 23:29:00,1.19,191,4.28,87.1
2024-06-23 23:29:15,3.10,170,0,97.4
2024-06-23 23:29:30,87.4,187,166,0
2024-06-23 23:29:45,82.2,3.50,172,0
2024-06-23 23:30:00,90.9,3.61,169,0
2024-06-23 23:30:15,2.09,3.35,180,0
2024-06-23 23:30:30,1.14,1.18,0,0
2024-06-23 23:30:45,1.05,3.21,0,0
2024-06-23 23:31:00,6.24,3.47,0,0
2024-06-23 23:31:15,4.37,3.22,0,0
