"Time","All machines","machine69","machine70","machine77"
2024-06-23 23:25:15,208012,75099,66893,66265
2024-06-23 23:25:30,208590,78803,67124,66856
2024-06-23 23:25:45,497934,243944,74436,67146
2024-06-23 23:26:00,1305692,602328,380988,362059
2024-06-23 23:26:15,2498004,1319065,535730,515385
2024-06-23 23:26:30,3270737,1670808,843234,830420
2024-06-23 23:26:45,3570031,1869855,848698,849852
2024-06-23 23:27:00,3571688,1871794,847678,847078
2024-06-23 23:27:15,3521496,1844532,841718,841419
2024-06-23 23:27:30,3515266,1842964,835882,836513
2024-06-23 23:27:45,3488793,1829999,831865,833826
2024-06-23 23:28:00,3493467,1828853,830440,833258
2024-06-23 23:28:15,3502963,1842440,832671,834125
2024-06-23 23:28:30,3503010,1837048,832822,832400
2024-06-23 23:28:45,3509083,1837381,836301,833133
2024-06-23 23:29:00,3465205,1835074,834803,832366
2024-06-23 23:29:15,3472167,1814720,831934,832395
2024-06-23 23:29:30,3463111,1809677,827069,828521
2024-06-23 23:29:45,3295555,1726636,824180,823528
2024-06-23 23:30:00,2473852,1379475,539395,562703
2024-06-23 23:30:15,1348446,693952,386864,409382
2024-06-23 23:30:30,592231,343539,85368,113887
2024-06-23 23:30:45,201668,74324,63064,62902
2024-06-23 23:31:00,201793,74226,63423,64042
2024-06-23 23:31:15,198781,73199,62420,62640
