"Time","Total","Peers","Orderers"
2024-06-23 23:25:15,3.62,2.94,0.680
2024-06-23 23:25:30,4.18,3.46,0.720
2024-06-23 23:25:45,5.60,3.78,1.82
2024-06-23 23:26:00,29.7,24.8,4.86
2024-06-23 23:26:15,44.2,35.6,8.64
2024-06-23 23:26:30,68.2,56.8,11.4
2024-06-23 23:26:45,70.4,58.5,11.9
2024-06-23 23:27:00,70.5,58.5,12.0
2024-06-23 23:27:15,72.7,60.0,12.6
2024-06-23 23:27:30,75.0,61.8,13.2
2024-06-23 23:27:45,76.3,62.8,13.5
2024-06-23 23:28:00,76.3,62.9,13.4
2024-06-23 23:28:15,76.3,62.9,13.4
2024-06-23 23:28:30,76.2,62.8,13.5
2024-06-23 23:28:45,75.6,62.4,13.3
2024-06-23 23:29:00,75.5,62.1,13.3
2024-06-23 23:29:15,75.2,62.0,13.3
2024-06-23 23:29:30,74.8,61.5,13.3
2024-06-23 23:29:45,73.6,61.1,12.5
2024-06-23 23:30:00,49.5,40.3,9.16
2024-06-23 23:30:15,34.0,28.9,5.10
2024-06-23 23:30:30,7.70,5.88,1.82
2024-06-23 23:30:45,4.12,3.38,0.740
2024-06-23 23:31:00,3.88,3.22,0.660
2024-06-23 23:31:15,3.96,3.26,0.700
