"Time","Total","Peers","Orderers","Couchdb"
2024-06-23 23:25:15,17474874035,1867501264,1867500335,1245001976
2024-06-23 23:25:30,17474921311,1867505517,1867506519,1245003826
2024-06-23 23:25:45,17475024736,1867516630,1867515567,1245012928
2024-06-23 23:26:00,17475095717,1867521113,1867519466,1245019280
2024-06-23 23:26:15,17475249712,1867532140,1867530995,1245031662
2024-06-23 23:26:30,17475423522,1867546162,1867546455,1245045796
2024-06-23 23:26:45,17475538641,1867555515,1867553705,1245055234
2024-06-23 23:27:00,17475748003,1867574695,1867574948,1245074587
2024-06-23 23:27:15,17475918422,1867588041,1867586531,1245085537
2024-06-23 23:27:30,17476082061,1867604582,1867601246,1245099108
2024-06-23 23:27:45,17476306096,1867622295,1867619969,1245116146
2024-06-23 23:28:00,17476379745,1867625426,1867624064,1245124084
2024-06-23 23:28:15,17476558976,1867641430,1867638871,1245137250
2024-06-23 23:28:30,17476641597,1867646699,1867643584,1245144160
2024-06-23 23:28:45,17476781420,1867655925,1867654724,1245154791
2024-06-23 23:29:00,17476964369,1867672760,1867670203,1245168794
2024-06-23 23:29:15,17477067433,1867679334,1867676019,1245178940
2024-06-23 23:29:30,17477207319,1867693455,1867686455,1245188245
2024-06-23 23:29:45,17477382745,1867705623,1867701945,1245204106
2024-06-23 23:30:00,17477410708,1867708964,1867705061,1245205807
2024-06-23 23:30:15,17477520422,1867720843,1867717063,1245213934
2024-06-23 23:30:30,17477557983,1867724357,1867720536,1245216412
2024-06-23 23:30:45,17477600046,1867728520,1867724940,1245219252
2024-06-23 23:31:00,17477753888,1867744759,1867740963,1245231116
2024-06-23 23:31:15,17477800097,1867749877,1867746374,1245233465
