"Time","Total","Peers","Orderers"
2024-04-17 22:41:00,0.0974,0.0961,0.00137
2024-04-17 22:41:15,0.000660,0.000336,0.000324
2024-04-17 22:41:30,0.000660,0.000336,0.000324
2024-04-17 22:41:45,0.000660,0.000336,0.000324
2024-04-17 22:42:00,0.000660,0.000336,0.000324
2024-04-17 22:42:15,0.000874,0.000443,0.000431
2024-04-17 22:42:30,0.000874,0.000443,0.000431
2024-04-17 22:42:45,0.00110,0.000553,0.000546
2024-04-17 22:43:00,0.00110,0.000553,0.000546
2024-04-17 22:43:15,0.00131,0.000668,0.000645
2024-04-17 22:43:30,0.00131,0.000668,0.000645
2024-04-17 22:43:45,0.00132,0.000671,0.000645
2024-04-17 22:44:00,0.00132,0.000671,0.000645
2024-04-17 22:44:15,0.00694,0.00580,0.00114
2024-04-17 22:44:30,0.00694,0.00580,0.00114
2024-04-17 22:44:45,0.0115,0.0102,0.00126
2024-04-17 22:45:00,0.0112,0.0101,0.00114
2024-04-17 22:45:15,0.0305,0.0278,0.00278
2024-04-17 22:45:30,0.0305,0.0278,0.00278
2024-04-17 22:45:45,0.0360,0.0330,0.00293
2024-04-17 22:46:00,0.0360,0.0330,0.00293
2024-04-17 22:46:15,0.0548,0.0501,0.00469
2024-04-17 22:46:30,0.0548,0.0501,0.00469
2024-04-17 22:46:45,0.0601,0.0553,0.00483
2024-04-17 22:47:00,0.0601,0.0553,0.00483
2024-04-17 22:47:15,0.0790,0.0724,0.00658
2024-04-17 22:47:30,0.0790,0.0724,0.00658
2024-04-17 22:47:45,0.0843,0.0775,0.00672
