"Time","All machines","machine69","machine70","machine77"
2024-06-14 15:53:15,2.07,0,0,10.7
2024-06-14 15:53:30,26.1,0,0,13.0
2024-06-14 15:53:45,39.0,12.7,0,14.2
2024-06-14 15:54:00,65.8,39.4,0,3.26
2024-06-14 15:54:15,217,41.7,0,3.53
2024-06-14 15:54:30,224,43.3,0,18.0
2024-06-14 15:54:45,184,9.60,0,20.0
2024-06-14 15:55:00,0,7.08,0,18.1
2024-06-14 15:55:15,2.09,13.9,0,0
2024-06-14 15:55:30,4.56,15.2,153,1.07
2024-06-14 15:55:45,4.17,10.7,169,1.20
2024-06-14 15:56:00,4.58,14.0,154,2.13
2024-06-14 15:56:15,3.31,5.29,3.46,3.49
2024-06-14 15:56:30,3.51,2.36,4.23,4.38
2024-06-14 15:56:45,5.51,213,4.59,4.71
2024-06-14 15:57:00,2.40,233,3.15,3.46
2024-06-14 15:57:15,64.3,219,2.28,1.19
2024-06-14 15:57:30,69.2,255,3.17,2.15
2024-06-14 15:57:45,75.3,23.3,5.79,1.18
2024-06-14 15:58:00,39.7,24.3,4.17,155
2024-06-14 15:58:15,339,2.46,3.40,173
2024-06-14 15:58:30,351,0,7.09,158
2024-06-14 15:58:45,316,6.30,6.06,2.35
2024-06-14 15:59:00,94.8,6.95,5.28,2.12
2024-06-14 15:59:15,8.29,7.46,5.80,0
2024-06-14 15:59:30,8.03,1.18,0,0
2024-06-14 15:59:45,2.17,1.06,0,0
2024-06-14 16:00:00,21.3,1.18,0,0
