"Time","Total","Peers","Orderers","Couchdb"
2024-06-14 15:53:15,6366647,530285,530329,353510
2024-06-14 15:53:30,6366647,530285,530329,353510
2024-06-14 15:53:45,6366715,530291,530335,353514
2024-06-14 15:54:00,6366715,530291,530335,353514
2024-06-14 15:54:15,6366715,530291,530335,353514
2024-06-14 15:54:30,6366715,530291,530335,353514
2024-06-14 15:54:45,6366715,530291,530335,353514
2024-06-14 15:55:00,6366715,530291,530335,353514
2024-06-14 15:55:15,6366715,530291,530335,353514
2024-06-14 15:55:30,6366715,530291,530335,353514
2024-06-14 15:55:45,6366715,530291,530335,353514
2024-06-14 15:56:00,6366986,530291,530341,353514
2024-06-14 15:56:15,6367252,530291,530349,353514
2024-06-14 15:56:30,6367758,530335,530385,353538
2024-06-14 15:56:45,6367759,530335,530385,353538
2024-06-14 15:57:00,6367888,530347,530397,353546
2024-06-14 15:57:15,6368040,530364,530408,353557
2024-06-14 15:57:30,6368128,530379,530417,353560
2024-06-14 15:57:45,6368149,530396,530435,353572
2024-06-14 15:58:00,6368153,530397,530435,353572
2024-06-14 15:58:15,6368153,530397,530435,353572
2024-06-14 15:58:30,6368171,530403,530435,353572
2024-06-14 15:58:45,6368248,530409,530441,353576
2024-06-14 15:59:00,6368248,530409,530441,353576
2024-06-14 15:59:15,6368248,530409,530441,353576
2024-06-14 15:59:30,6368248,530409,530441,353576
2024-06-14 15:59:45,6368248,530409,530441,353576
2024-06-14 16:00:00,6368248,530409,530441,353576
