"Time","Total","Peers","Orderers"
2024-06-14 15:53:15,586,0.128,0.000552
2024-06-14 15:53:30,586,0.128,0.000552
2024-06-14 15:53:45,586,0.128,0.000552
2024-06-14 15:54:00,586,0.128,0.000558
2024-06-14 15:54:15,586,0.128,0.000558
2024-06-14 15:54:30,586,0.128,0.000558
2024-06-14 15:54:45,586,0.128,0.000558
2024-06-14 15:55:00,586,0.128,0.000750
2024-06-14 15:55:15,586,0.128,0.000750
2024-06-14 15:55:30,586,0.128,0.000750
2024-06-14 15:55:45,586,0.133,0.000750
2024-06-14 15:56:00,587,0.133,0.00242
2024-06-14 15:56:15,587,0.133,0.00242
2024-06-14 15:56:30,587,0.133,0.00242
2024-06-14 15:56:45,587,0.137,0.00242
2024-06-14 15:57:00,587,0.137,0.00409
2024-06-14 15:57:15,587,0.137,0.00409
2024-06-14 15:57:30,587,0.137,0.00409
2024-06-14 15:57:45,587,0.142,0.00409
2024-06-14 15:58:00,587,0.142,0.00577
2024-06-14 15:58:15,588,0.142,0.00577
2024-06-14 15:58:30,588,0.142,0.00577
2024-06-14 15:58:45,588,0.147,0.00577
2024-06-14 15:59:00,588,0.147,0.00727
2024-06-14 15:59:15,588,0.147,0.00727
2024-06-14 15:59:30,588,0.147,0.00727
2024-06-14 15:59:45,588,0.147,0.00727
2024-06-14 16:00:00,588,0.147,0.00727
