"Time","Total","Peers","Orderers","Couchdb"
2024-06-14 15:53:15,12664215305,1354567204,1354566275,903045512
2024-06-14 15:53:30,12664344746,1354581251,1354578911,903055120
2024-06-14 15:53:45,12664378175,1354584212,1354583215,903057153
2024-06-14 15:54:00,12664455489,1354592094,1354592283,903061429
2024-06-14 15:54:15,12664544546,1354601636,1354600681,903068901
2024-06-14 15:54:30,12664670904,1354615446,1354614665,903078268
2024-06-14 15:54:45,12664716763,1354618990,1354618074,903081484
2024-06-14 15:55:00,12664860668,1354629673,1354628773,903094201
2024-06-14 15:55:15,12664990067,1354640068,1354638845,903103526
2024-06-14 15:55:30,12665204072,1354660766,1354658662,903121005
2024-06-14 15:55:45,12665382303,1354674104,1354672351,903134794
2024-06-14 15:56:00,12665511519,1354684533,1354682110,903143691
2024-06-14 15:56:15,12665698977,1354700311,1354698379,903159866
2024-06-14 15:56:30,12665824742,1354711540,1354709033,903171450
2024-06-14 15:56:45,12666080392,1354733341,1354730943,903190266
2024-06-14 15:57:00,12666178190,1354741135,1354737695,903199464
2024-06-14 15:57:15,12666344344,1354753656,1354749914,903212360
2024-06-14 15:57:30,12666491123,1354765893,1354762509,903224389
2024-06-14 15:57:45,12666640389,1354777144,1354774295,903236092
2024-06-14 15:58:00,12666810572,1354792632,1354789936,903250057
2024-06-14 15:58:15,12667022241,1354810103,1354807065,903266436
2024-06-14 15:58:30,12667089776,1354814532,1354811122,903272393
2024-06-14 15:58:45,12667262219,1354828668,1354824933,903285919
2024-06-14 15:59:00,12667289118,1354831390,1354827572,903287623
2024-06-14 15:59:15,12667429121,1354846647,1354843015,903297902
2024-06-14 15:59:30,12667494278,1354853130,1354849596,903301877
2024-06-14 15:59:45,12667564015,1354861484,1354857859,903306818
2024-06-14 16:00:00,12667670635,1354869250,1354870795,903313053
