"Time","All machines","machine69","machine70","machine77"
2024-07-31 09:30:45,13.6,11.0,7.78,7.90
2024-07-31 09:31:00,13.1,11.0,7.94,7.90
2024-07-31 09:31:15,12.7,11.0,7.87,7.77
2024-07-31 09:31:30,13.3,10.9,7.87,7.77
2024-07-31 09:31:45,13.3,10.9,8.07,7.82
2024-07-31 09:32:00,13.0,10.9,8.07,7.82
2024-07-31 09:32:15,14.3,10.9,8.06,8.15
2024-07-31 09:32:30,14.3,11.6,8.21,8.15
2024-07-31 09:32:45,14.5,11.6,8.71,8.79
2024-07-31 09:33:00,14.6,11.6,8.94,8.79
2024-07-31 09:33:15,14.7,11.6,8.42,8.87
2024-07-31 09:33:30,14.9,12.2,8.42,8.87
2024-07-31 09:33:45,15.3,12.2,8.53,9.38
2024-07-31 09:34:00,15.5,12.2,9.01,9.38
2024-07-31 09:34:15,15.5,12.2,9.05,9.49
2024-07-31 09:34:30,16.5,13.1,9.42,9.49
2024-07-31 09:34:45,16.2,13.1,9.58,10.0
2024-07-31 09:35:00,16.3,13.1,9.95,10.0
2024-07-31 09:35:15,16.5,13.1,10.1,9.84
2024-07-31 09:35:30,17.1,13.3,10.2,9.84
2024-07-31 09:35:45,17.9,13.3,10.4,10.6
2024-07-31 09:36:00,17.0,13.3,10.4,10.6
2024-07-31 09:36:15,17.3,13.3,10.2,10.4
2024-07-31 09:36:30,17.3,13.7,10.7,10.4
2024-07-31 09:36:45,17.6,13.7,10.7,10.6
2024-07-31 09:37:00,16.9,13.7,10.8,10.6
2024-07-31 09:37:15,17.5,13.7,10.8,10.1
2024-07-31 09:37:30,17.4,14.0,10.2,10.1
2024-07-31 09:37:45,17.4,14.0,10.7,10.6
