"Time","Total","Peers","Orderers"
2024-07-31 09:30:45,0.685,0.154,0.000648
2024-07-31 09:31:00,0.685,0.154,0.000648
2024-07-31 09:31:15,0.685,0.154,0.000652
2024-07-31 09:31:30,0.685,0.154,0.000652
2024-07-31 09:31:45,0.685,0.154,0.000652
2024-07-31 09:32:00,0.685,0.154,0.000652
2024-07-31 09:32:15,0.685,0.154,0.000771
2024-07-31 09:32:30,0.685,0.154,0.000771
2024-07-31 09:32:45,0.685,0.154,0.000771
2024-07-31 09:33:00,0.685,0.154,0.000771
2024-07-31 09:33:15,0.693,0.160,0.00275
2024-07-31 09:33:30,0.693,0.160,0.00275
2024-07-31 09:33:45,0.693,0.160,0.00275
2024-07-31 09:34:00,0.693,0.160,0.00275
2024-07-31 09:34:15,0.700,0.165,0.00471
2024-07-31 09:34:30,0.700,0.165,0.00471
2024-07-31 09:34:45,0.700,0.165,0.00471
2024-07-31 09:35:00,0.700,0.165,0.00471
2024-07-31 09:35:15,0.707,0.170,0.00668
2024-07-31 09:35:30,0.707,0.170,0.00668
2024-07-31 09:35:45,0.707,0.170,0.00668
2024-07-31 09:36:00,0.707,0.170,0.00668
2024-07-31 09:36:15,0.714,0.175,0.00854
2024-07-31 09:36:30,0.714,0.175,0.00854
2024-07-31 09:36:45,0.714,0.175,0.00854
2024-07-31 09:37:00,0.714,0.175,0.00854
2024-07-31 09:37:15,0.714,0.175,0.00854
2024-07-31 09:37:30,0.714,0.175,0.00854
2024-07-31 09:37:45,0.714,0.175,0.00854
