"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,26984013,21020586,5893567
2024-04-18 09:18:30,26984013,21020586,5893567
2024-04-18 09:18:45,26984013,21020586,5893567
2024-04-18 09:19:00,26984013,21020586,5893567
2024-04-18 09:19:15,26984013,21020586,5893567
2024-04-18 09:19:30,26984013,21020586,5893567
2024-04-18 09:19:45,26984013,21020586,5893567
2024-04-18 09:20:00,26984018,21020591,5893567
2024-04-18 09:20:15,26984043,21020616,5893567
2024-04-18 09:20:30,26984058,21020631,5893567
2024-04-18 09:20:45,26984068,21020641,5893567
2024-04-18 09:21:00,26984073,21020646,5893567
2024-04-18 09:21:15,26984073,21020646,5893567
2024-04-18 09:21:30,26984086,21020657,5893567
2024-04-18 09:21:45,26984088,21020661,5893567
2024-04-18 09:22:00,26984112,21020685,5893567
2024-04-18 09:22:15,26984127,21020700,5893567
2024-04-18 09:22:30,26984135,21020708,5893567
2024-04-18 09:22:45,26984188,21020761,5893567
2024-04-18 09:23:00,26984344,21020917,5893567
2024-04-18 09:23:15,26984452,21021027,5893567
2024-04-18 09:23:30,26985215,21021788,5893567
2024-04-18 09:23:45,26985437,21022010,5893567
2024-04-18 09:24:00,26985723,21022271,5893567
2024-04-18 09:24:15,26985779,21022352,5893567
