"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,15660,5589,4366
2024-04-18 09:18:30,15503,5618,4397
2024-04-18 09:18:45,15716,5566,4415
2024-04-18 09:19:00,15647,5575,4431
2024-04-18 09:19:15,15707,5598,4432
2024-04-18 09:19:30,15774,5346,4445
2024-04-18 09:19:45,15802,5573,4484
2024-04-18 09:20:00,23018,7977,9781
2024-04-18 09:20:15,95465,43399,31199
2024-04-18 09:20:30,165339,79716,53020
2024-04-18 09:20:45,239375,116671,73894
2024-04-18 09:21:00,278493,138145,82936
2024-04-18 09:21:15,279374,137790,83295
2024-04-18 09:21:30,278609,138217,83051
2024-04-18 09:21:45,276571,137059,82344
2024-04-18 09:22:00,274081,132916,79230
2024-04-18 09:22:15,270311,135289,80730
2024-04-18 09:22:30,270922,135201,80252
2024-04-18 09:22:45,271592,135840,80883
2024-04-18 09:23:00,272619,136588,80484
2024-04-18 09:23:15,269986,135785,80651
2024-04-18 09:23:30,269775,136717,80505
2024-04-18 09:23:45,269903,135047,80283
2024-04-18 09:24:00,269553,136420,76770
2024-04-18 09:24:15,205864,100049,58414
