"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 09:18:15,15660,13015,2645,0
2024-04-18 09:18:30,15503,12856,2647,0
2024-04-18 09:18:45,15716,13118,2598,0
2024-04-18 09:19:00,15647,13001,2646,0
2024-04-18 09:19:15,15707,13070,2637,0
2024-04-18 09:19:30,15774,13177,2597,0
2024-04-18 09:19:45,15802,13161,2641,0
2024-04-18 09:20:00,23018,18827,3901,290
2024-04-18 09:20:15,95465,73750,17013,4702
2024-04-18 09:20:30,165339,126901,29747,8691
2024-04-18 09:20:45,239375,184087,42169,13119
2024-04-18 09:21:00,278493,214052,48476,15964
2024-04-18 09:21:15,279374,215470,48241,15663
2024-04-18 09:21:30,278609,214909,47905,15795
2024-04-18 09:21:45,276571,212776,48017,15779
2024-04-18 09:22:00,274081,210779,47270,16032
2024-04-18 09:22:15,270311,206915,47363,16033
2024-04-18 09:22:30,270922,207289,47280,16353
2024-04-18 09:22:45,271592,207819,47427,16346
2024-04-18 09:23:00,272619,208078,48221,16321
2024-04-18 09:23:15,269986,206193,47725,16067
2024-04-18 09:23:30,269775,205922,48055,15799
2024-04-18 09:23:45,269903,206959,47087,15857
2024-04-18 09:24:00,269553,206526,47372,15655
2024-04-18 09:24:15,205864,157437,36326,12102
