"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,1.96,1.26,1.09
2024-04-18 09:18:30,1.97,1.26,1.10
2024-04-18 09:18:45,1.97,1.26,1.11
2024-04-18 09:19:00,1.97,1.27,1.11
2024-04-18 09:19:15,1.97,1.26,1.10
2024-04-18 09:19:30,1.97,1.27,1.11
2024-04-18 09:19:45,1.97,1.26,1.10
2024-04-18 09:20:00,2.04,1.28,1.28
2024-04-18 09:20:15,2.53,1.73,1.46
2024-04-18 09:20:30,2.82,1.90,1.67
2024-04-18 09:20:45,3.00,2.08,1.83
2024-04-18 09:21:00,3.16,2.08,1.85
2024-04-18 09:21:15,3.44,2.28,2.04
2024-04-18 09:21:30,3.66,2.49,2.09
2024-04-18 09:21:45,3.75,2.47,2.27
2024-04-18 09:22:00,4.01,2.67,2.47
2024-04-18 09:22:15,4.21,2.79,2.56
2024-04-18 09:22:30,4.27,2.74,2.73
2024-04-18 09:22:45,4.62,2.95,2.95
2024-04-18 09:23:00,4.71,2.85,3.00
2024-04-18 09:23:15,4.97,3.12,3.25
2024-04-18 09:23:30,5.27,3.24,3.45
2024-04-18 09:23:45,5.28,3.17,3.53
2024-04-18 09:24:00,5.58,3.39,3.67
2024-04-18 09:24:15,5.40,3.26,3.57
