"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 09:18:15,0,0,0,0
2024-04-18 09:18:30,0,0,0,0
2024-04-18 09:18:45,0,0,0,0
2024-04-18 09:19:00,0,0,0,0
2024-04-18 09:19:15,0,0,0,0
2024-04-18 09:19:30,0,0,0,0
2024-04-18 09:19:45,0,0,0,0
2024-04-18 09:20:00,0,0,0,0
2024-04-18 09:20:15,1.05,1.05,0,0
2024-04-18 09:20:30,3.15,1.05,0,2.10
2024-04-18 09:20:45,27.5,22.3,0,5.25
2024-04-18 09:21:00,29.8,23.4,1.07,5.27
2024-04-18 09:21:15,28.7,22.4,1.06,5.21
2024-04-18 09:21:30,5.38,2.14,1.07,2.18
2024-04-18 09:21:45,6.38,1.06,2.15,3.18
2024-04-18 09:22:00,5.28,0,2.13,3.15
2024-04-18 09:22:15,8.53,0,2.14,6.39
2024-04-18 09:22:30,8.53,0,2.15,6.38
2024-04-18 09:22:45,8.41,2.11,2.12,4.18
2024-04-18 09:23:00,5.23,2.11,1.03,2.08
2024-04-18 09:23:15,4.19,2.12,1.03,1.05
2024-04-18 09:23:30,4.14,2.08,2.06,0
2024-04-18 09:23:45,3.16,0,1.09,2.07
2024-04-18 09:24:00,3.11,0,1.04,2.07
2024-04-18 09:24:15,3.16,0,1.05,2.11
