"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,853469853,525618479,310990923
2024-04-18 09:18:30,853473790,525620109,310992115
2024-04-18 09:18:45,853477900,525621192,310993164
2024-04-18 09:19:00,853481561,525622643,310994244
2024-04-18 09:19:15,853485187,525624009,310995275
2024-04-18 09:19:30,853489195,525625407,310996326
2024-04-18 09:19:45,853492853,525626754,310997452
2024-04-18 09:20:00,853504423,525630480,311003714
2024-04-18 09:20:15,853590389,525667921,311027135
2024-04-18 09:20:30,853672712,525709886,311051131
2024-04-18 09:20:45,853764411,525752564,311070519
2024-04-18 09:21:00,853850679,525796096,311097269
2024-04-18 09:21:15,853939708,525832344,311120366
2024-04-18 09:21:30,854021480,525872550,311143908
2024-04-18 09:21:45,854107751,525914362,311167083
2024-04-18 09:22:00,854193660,525954398,311186581
2024-04-18 09:22:15,854277049,525992527,311212524
2024-04-18 09:22:30,854367993,526034046,311236637
2024-04-18 09:22:45,854452013,526075669,311258724
2024-04-18 09:23:00,854533132,526117491,311281934
2024-04-18 09:23:15,854620018,526162402,311302422
2024-04-18 09:23:30,854704130,526196445,311327426
2024-04-18 09:23:45,854791268,526237949,311350877
2024-04-18 09:24:00,854879532,526276838,311369402
2024-04-18 09:24:15,854886676,526284492,311373216
