"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,0.00102,0.000693,0.000346
2024-04-18 09:18:30,0.00102,0.000693,0.000346
2024-04-18 09:18:45,0.00102,0.000693,0.000346
2024-04-18 09:19:00,0.00102,0.000693,0.000346
2024-04-18 09:19:15,0.00102,0.000693,0.000346
2024-04-18 09:19:30,0.00102,0.000693,0.000346
2024-04-18 09:19:45,0.00102,0.000693,0.000346
2024-04-18 09:20:00,0.00102,0.000693,0.000346
2024-04-18 09:20:15,0.00151,0.00167,0.000346
2024-04-18 09:20:30,0.00222,0.00167,0.000346
2024-04-18 09:20:45,0.00437,0.00167,0.00250
2024-04-18 09:21:00,0.00437,0.00167,0.00250
2024-04-18 09:21:15,0.00736,0.00765,0.00250
2024-04-18 09:21:30,0.0101,0.00765,0.00250
2024-04-18 09:21:45,0.0130,0.00765,0.00546
2024-04-18 09:22:00,0.0130,0.00765,0.00546
2024-04-18 09:22:15,0.0160,0.0136,0.00546
2024-04-18 09:22:30,0.0187,0.0136,0.00546
2024-04-18 09:22:45,0.0217,0.0136,0.00841
2024-04-18 09:23:00,0.0217,0.0136,0.00841
2024-04-18 09:23:15,0.0246,0.0195,0.00841
2024-04-18 09:23:30,0.0273,0.0195,0.00841
2024-04-18 09:23:45,0.0303,0.0195,0.0114
2024-04-18 09:24:00,0.0303,0.0195,0.0114
2024-04-18 09:24:15,0.0328,0.0245,0.0114
