"Time","All machines","machine69","machine70"
2024-04-18 09:18:15,818663747,509013851,300177902
2024-04-18 09:18:30,818667780,509015514,300179114
2024-04-18 09:18:45,818672091,509016601,300180202
2024-04-18 09:19:00,818675837,509018043,300181313
2024-04-18 09:19:15,818679588,509019425,300182381
2024-04-18 09:19:30,818683748,509020834,300183495
2024-04-18 09:19:45,818687530,509022194,300184700
2024-04-18 09:20:00,818698311,509025836,300190657
2024-04-18 09:20:15,818769056,509059083,300211353
2024-04-18 09:20:30,818836086,509094272,300232667
2024-04-18 09:20:45,818909963,509130967,300250689
2024-04-18 09:21:00,818978875,509166587,300273830
2024-04-18 09:21:15,819050535,509198262,300294490
2024-04-18 09:21:30,819116785,509232585,300315363
2024-04-18 09:21:45,819185120,509267422,300335773
2024-04-18 09:22:00,819252226,509300144,300351944
2024-04-18 09:22:15,819319507,509333008,300375484
2024-04-18 09:22:30,819391118,509367317,300396360
2024-04-18 09:22:45,819458083,509402413,300416069
2024-04-18 09:23:00,819523469,509437171,300436258
2024-04-18 09:23:15,819591729,509475356,300454559
2024-04-18 09:23:30,819659699,509503870,300476032
2024-04-18 09:23:45,819727619,509538266,300496310
2024-04-18 09:24:00,819798205,509571404,300513053
2024-04-18 09:24:15,819804885,509577737,300515998
