"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:15:00,1165437090,516720075,305541171,37566497
2024-04-19 19:15:15,841120647,516752726,305563371,18806319
2024-04-19 19:15:30,841190378,516786534,305584861,18819468
2024-04-19 19:15:45,841256645,516818718,305607056,18832742
2024-04-19 19:16:00,841326814,516852281,305628897,18847025
2024-04-19 19:16:15,841396403,516887676,305649268,18860103
2024-04-19 19:16:30,841466742,516921167,305671760,18873590
2024-04-19 19:16:45,841535401,516955070,305694307,18886745
2024-04-19 19:17:00,841605011,516989301,305716633,18900365
2024-04-19 19:17:15,841674141,517023212,305737382,18914024
2024-04-19 19:17:30,841741717,517055674,305756045,18928089
2024-04-19 19:17:45,841771686,517072114,305765377,18934286
2024-04-19 19:18:00,841775716,517073671,305766472,18935743
