"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:15:00,0.0301,0.00327,0.00330,0.0130
2024-04-19 19:15:15,0.0123,0.00896,0.00330,0.00448
2024-04-19 19:15:30,0.0123,0.00896,0.00330,0.00448
2024-04-19 19:15:45,0.0152,0.00896,0.00625,0.00448
2024-04-19 19:16:00,0.0152,0.00896,0.00625,0.00448
2024-04-19 19:16:15,0.0208,0.0148,0.00625,0.00719
2024-04-19 19:16:30,0.0208,0.0148,0.00625,0.00719
2024-04-19 19:16:45,0.0238,0.0148,0.00920,0.00719
2024-04-19 19:17:00,0.0238,0.0148,0.00920,0.00719
2024-04-19 19:17:15,0.0296,0.0211,0.00920,0.00989
2024-04-19 19:17:30,0.0296,0.0211,0.00920,0.00989
2024-04-19 19:17:45,0.0326,0.0211,0.0121,0.00989
2024-04-19 19:18:00,0.0326,0.0211,0.0121,0.00989
