"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:15:00,266233,128045,86923,54823
2024-04-19 19:15:15,269957,127931,87305,54577
2024-04-19 19:15:30,270159,129420,86868,54099
2024-04-19 19:15:45,270488,128829,87939,53960
2024-04-19 19:16:00,276776,134084,88030,54582
2024-04-19 19:16:15,274315,133692,87666,54285
2024-04-19 19:16:30,277004,135212,87490,54055
2024-04-19 19:16:45,277067,135905,87296,53781
2024-04-19 19:17:00,276376,135828,86929,53593
2024-04-19 19:17:15,276241,135791,86975,53575
2024-04-19 19:17:30,275796,134757,84745,53851
2024-04-19 19:17:45,232175,116183,69410,46647
2024-04-19 19:18:00,160118,78288,46660,33564
