"Time","Total","Peers","Orderers"
2024-06-13 14:49:45,688,0.151,0.000648
2024-06-13 14:50:00,688,0.151,0.000656
2024-06-13 14:50:15,688,0.151,0.000656
2024-06-13 14:50:30,688,0.151,0.000656
2024-06-13 14:50:45,688,0.151,0.000656
2024-06-13 14:51:00,688,0.151,0.000660
2024-06-13 14:51:15,688,0.151,0.000786
2024-06-13 14:51:30,689,0.151,0.000786
2024-06-13 14:51:45,689,0.151,0.000786
2024-06-13 14:52:00,689,0.152,0.000786
2024-06-13 14:52:15,689,0.156,0.00274
2024-06-13 14:52:30,689,0.156,0.00274
2024-06-13 14:52:45,689,0.156,0.00274
2024-06-13 14:53:00,689,0.158,0.00288
2024-06-13 14:53:15,689,0.161,0.00470
2024-06-13 14:53:30,689,0.161,0.00470
2024-06-13 14:53:45,689,0.161,0.00470
2024-06-13 14:54:00,690,0.161,0.00484
2024-06-13 14:54:15,690,0.167,0.00664
2024-06-13 14:54:30,690,0.167,0.00664
2024-06-13 14:54:45,690,0.167,0.00664
2024-06-13 14:55:00,690,0.170,0.00664
2024-06-13 14:55:15,690,0.172,0.00853
2024-06-13 14:55:30,690,0.172,0.00853
2024-06-13 14:55:45,690,0.172,0.00853
2024-06-13 14:56:00,690,0.172,0.00853
