"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 14:49:45,380007,39433,39437,27839
2024-06-13 14:50:00,409050,42811,42359,30353
2024-06-13 14:50:15,256470,26316,26540,18035
2024-06-13 14:50:30,422299,47990,45335,29610
2024-06-13 14:50:45,302455,31834,31813,21340
2024-06-13 14:51:00,306563,32266,31801,21686
2024-06-13 14:51:15,326217,28275,29087,25071
2024-06-13 14:51:30,428243,36246,35870,32357
2024-06-13 14:51:45,624488,52566,51927,49419
2024-06-13 14:52:00,605411,52389,50137,49530
2024-06-13 14:52:15,714147,60190,59868,56935
2024-06-13 14:52:30,669455,57479,52386,55072
2024-06-13 14:52:45,605150,47258,47453,48029
2024-06-13 14:53:00,676018,57344,54694,54458
2024-06-13 14:53:15,666871,55665,54655,53522
2024-06-13 14:53:30,606738,50947,47261,48939
2024-06-13 14:53:45,505635,37216,37620,41989
2024-06-13 14:54:00,497046,38611,42440,40141
2024-06-13 14:54:15,630265,51920,50788,50687
2024-06-13 14:54:30,586927,48667,46417,49143
2024-06-13 14:54:45,652472,53504,52855,52241
2024-06-13 14:55:00,497965,37555,38093,40704
2024-06-13 14:55:15,581079,50007,49221,45374
2024-06-13 14:55:30,505839,43459,46761,36258
2024-06-13 14:55:45,522228,53535,53451,38080
2024-06-13 14:56:00,326994,34840,33870,21416
