"Time","All machines","machine69","machine70","machine77"
2024-06-13 14:49:45,912274541,410142325,251060515,251060184
2024-06-13 14:50:00,912322453,410155877,251085981,251084679
2024-06-13 14:50:15,912383895,410180575,251097288,251096643
2024-06-13 14:50:30,912425300,410192279,251120316,251119117
2024-06-13 14:50:45,912499536,410222111,251133978,251132138
2024-06-13 14:51:00,912550547,410234187,251175294,251167169
2024-06-13 14:51:15,913481170,410723994,251321220,251304547
2024-06-13 14:51:30,914127598,411042253,251603646,251590531
2024-06-13 14:51:45,915264782,411659099,251746697,251728115
2024-06-13 14:52:00,915907114,411968778,252014976,252003484
2024-06-13 14:52:15,916982044,412576686,252152629,252132004
2024-06-13 14:52:30,917714330,412904879,252430831,252412414
2024-06-13 14:52:45,918780559,413523458,252561151,252545360
2024-06-13 14:53:00,919501632,413833754,252852978,252828653
2024-06-13 14:53:15,920543835,414469089,252983015,252965396
2024-06-13 14:53:30,921167042,414776916,253268567,253239266
2024-06-13 14:53:45,922357930,415418237,253408558,253393972
2024-06-13 14:54:00,923025442,415723864,253676820,253667244
2024-06-13 14:54:15,924142891,416379453,253823172,253667244
2024-06-13 14:54:30,924876750,416697738,254101897,254093786
2024-06-13 14:54:45,925928632,417323251,254249515,254230586
2024-06-13 14:55:00,926636532,417639260,254525637,254504456
2024-06-13 14:55:15,926940197,417847973,254542412,254541121
2024-06-13 14:55:30,926980223,417859891,254563929,254563316
2024-06-13 14:55:45,927042879,417884522,254574786,254573375
2024-06-13 14:56:00,927084416,417896968,254595465,254594933
