"Time","Total","Peers","Orderers"
2024-06-13 14:49:45,3.00,2.36,0.640
2024-06-13 14:50:00,3.24,2.60,0.640
2024-06-13 14:50:15,3.40,2.72,0.680
2024-06-13 14:50:30,3.68,3.00,0.680
2024-06-13 14:50:45,3.98,3.26,0.720
2024-06-13 14:51:00,5.16,4.26,0.900
2024-06-13 14:51:15,19.8,15.1,4.70
2024-06-13 14:51:30,46.5,38.3,8.20
2024-06-13 14:51:45,63.4,51,12.4
2024-06-13 14:52:00,78.6,64.4,14.2
2024-06-13 14:52:15,81.0,66.4,14.6
2024-06-13 14:52:30,80.6,65.9,14.8
2024-06-13 14:52:45,80.7,65.9,14.8
2024-06-13 14:53:00,80.1,65.7,14.4
2024-06-13 14:53:15,73.7,59.5,14.1
2024-06-13 14:53:30,77.8,64.5,13.3
2024-06-13 14:53:45,76.8,63.1,13.8
2024-06-13 14:54:00,65.2,53.2,12.0
2024-06-13 14:54:15,76.2,62.9,13.3
2024-06-13 14:54:30,74.7,61.1,13.6
2024-06-13 14:54:45,72.3,60.4,11.9
2024-06-13 14:55:00,74.5,61.0,13.5
2024-06-13 14:55:15,62.3,52.0,10.3
2024-06-13 14:55:30,35.9,28.9,7.00
2024-06-13 14:55:45,19.1,16.6,2.52
2024-06-13 14:56:00,4.28,3.50,0.780
