"Time","All machines","machine69","machine70","machine77"
2024-06-13 14:49:45,210652,73525,67703,67127
2024-06-13 14:50:00,216566,75869,72643,72380
2024-06-13 14:50:15,212534,74695,69621,70982
2024-06-13 14:50:30,216224,73104,71203,70562
2024-06-13 14:50:45,221545,79032,72778,71143
2024-06-13 14:51:00,238080,78948,93276,84513
2024-06-13 14:51:15,1275995,647512,254617,235143
2024-06-13 14:51:30,2026744,1005578,565682,546973
2024-06-13 14:51:45,3254913,1705767,721313,696997
2024-06-13 14:52:00,3534415,1862090,834212,833848
2024-06-13 14:52:15,3490186,1840556,823074,824205
2024-06-13 14:52:30,3469709,1841627,822815,822821
2024-06-13 14:52:45,3522791,1872511,825013,824665
2024-06-13 14:53:00,3543354,1880674,833345,830945
2024-06-13 14:53:15,3552364,1892242,832333,833698
2024-06-13 14:53:30,3520865,1874802,836960,833842
2024-06-13 14:53:45,3583328,1897276,842915,843495
2024-06-13 14:54:00,3564470,1885994,840308,838593
2024-06-13 14:54:15,3589927,1913474,839810,649435
2024-06-13 14:54:30,3596096,1912993,839565,838110
2024-06-13 14:54:45,3606175,1917472,842302,842447
2024-06-13 14:55:00,3279164,1671986,836981,687316
2024-06-13 14:55:15,2640090,1378777,690551,714526
2024-06-13 14:55:30,1842500,1015982,378586,397003
2024-06-13 14:55:45,625835,294429,226897,244793
2024-06-13 14:56:00,202617,74263,64439,64466
