"Time","orderers","peers","Total"
2024-06-13 14:49:45,0.123,109,109
2024-06-13 14:50:00,0.127,110,110
2024-06-13 14:50:15,0.127,110,110
2024-06-13 14:50:30,0.127,110,110
2024-06-13 14:50:45,0.127,110,110
2024-06-13 14:51:00,0.135,110,110
2024-06-13 14:51:15,0.189,111,111
2024-06-13 14:51:30,0.234,111,111
2024-06-13 14:51:45,0.313,111,111
2024-06-13 14:52:00,0.302,112,112
2024-06-13 14:52:15,0.380,112,112
2024-06-13 14:52:30,0.433,113,113
2024-06-13 14:52:45,0.397,112,112
2024-06-13 14:53:00,0.450,113,113
2024-06-13 14:53:15,0.517,114,114
2024-06-13 14:53:30,0.478,114,114
2024-06-13 14:53:45,0.549,115,115
2024-06-13 14:54:00,0.598,115,115
2024-06-13 14:54:15,0.581,115,115
2024-06-13 14:54:30,0.628,117,117
2024-06-13 14:54:45,0.698,116,116
2024-06-13 14:55:00,0.657,116,116
2024-06-13 14:55:15,0.685,116,116
2024-06-13 14:55:30,0.686,115,115
2024-06-13 14:55:45,0.687,116,116
2024-06-13 14:56:00,0.687,116,116
