"Time","All machines","machine69","machine70","machine77"
2024-06-13 14:49:45,243391,74953,83280,82755
2024-06-13 14:50:00,249747,78154,88054,87890
2024-06-13 14:50:15,244787,76893,84464,86749
2024-06-13 14:50:30,249460,74749,86940,86066
2024-06-13 14:50:45,253031,80542,87806,86269
2024-06-13 14:51:00,269258,80267,108634,99332
2024-06-13 14:51:15,1340866,640035,287609,265499
2024-06-13 14:51:30,2127759,993768,633007,611777
2024-06-13 14:51:45,3411513,1682625,808512,780765
2024-06-13 14:52:00,3722986,1844965,937637,937344
2024-06-13 14:52:15,3689848,1827839,928175,929127
2024-06-13 14:52:30,3663421,1826819,927298,926904
2024-06-13 14:52:45,3773728,1909430,931305,930417
2024-06-13 14:53:00,3801267,1918222,944652,941778
2024-06-13 14:53:15,3808623,1926107,944160,946169
2024-06-13 14:53:30,3724664,1856615,946767,943199
2024-06-13 14:53:45,3784497,1880113,951213,952453
2024-06-13 14:54:00,3764758,1870444,947848,945755
2024-06-13 14:54:15,3790459,1901561,947293,733119
2024-06-13 14:54:30,3796507,1900336,945908,943622
2024-06-13 14:54:45,3799147,1903914,945846,945276
2024-06-13 14:55:00,3465620,1655917,939962,772250
2024-06-13 14:55:15,2791013,1364013,777190,803663
2024-06-13 14:55:30,1948500,1003809,431345,452171
2024-06-13 14:55:45,685383,292838,262090,281960
2024-06-13 14:56:00,234868,75812,79954,80139
