"Time","machine69","machine70","All Machines","machine77"
2024-06-13 14:49:45,368,402,586,201
2024-06-13 14:50:00,368,402,586,201
2024-06-13 14:50:15,368,402,586,201
2024-06-13 14:50:30,368,402,586,201
2024-06-13 14:50:45,368,402,586,201
2024-06-13 14:51:00,368,402,586,201
2024-06-13 14:51:15,368,402,586,201
2024-06-13 14:51:30,368,402,586,201
2024-06-13 14:51:45,368,402,586,201
2024-06-13 14:52:00,368,402,586,201
2024-06-13 14:52:15,368,402,586,201
2024-06-13 14:52:30,368,402,586,201
2024-06-13 14:52:45,368,402,586,201
2024-06-13 14:53:00,369,402,586,201
2024-06-13 14:53:15,369,402,587,201
2024-06-13 14:53:30,369,402,587,201
2024-06-13 14:53:45,369,402,587,201
2024-06-13 14:54:00,369,402,587,201
2024-06-13 14:54:15,369,403,587,201
2024-06-13 14:54:30,369,403,587,201
2024-06-13 14:54:45,369,403,587,201
2024-06-13 14:55:00,369,403,587,201
2024-06-13 14:55:15,369,403,587,201
2024-06-13 14:55:30,369,403,587,201
2024-06-13 14:55:45,369,403,587,201
2024-06-13 14:56:00,369,403,587,201
