"Time","Total","Peers","Orderers"
2024-08-01 15:31:30,3.94,3.30,0.640
2024-08-01 15:31:45,2.66,2.21,0.450
2024-08-01 15:32:00,17.6,14.8,2.78
2024-08-01 15:32:15,34.2,27.2,7.04
2024-08-01 15:32:30,61.4,51.2,10.2
2024-08-01 15:32:45,78.2,64.3,13.9
2024-08-01 15:33:00,81.3,67.3,14.0
2024-08-01 15:33:15,82.7,68.1,14.6
2024-08-01 15:33:30,83.3,68.8,14.6
2024-08-01 15:33:45,83.5,68.6,14.9
2024-08-01 15:34:00,84.6,69.6,15
2024-08-01 15:34:15,85.8,70.3,15.5
2024-08-01 15:34:30,87.6,71.8,15.8
2024-08-01 15:34:45,89.2,73.0,16.1
2024-08-01 15:35:00,88.4,72.5,16.0
2024-08-01 15:35:15,87.0,71.9,15.0
2024-08-01 15:35:30,83.3,68.8,14.5
2024-08-01 15:35:45,82.1,67.9,14.2
2024-08-01 15:36:00,68.4,56.0,12.4
2024-08-01 15:36:15,49.1,41.3,7.85
2024-08-01 15:36:30,22.7,18.2,4.48
2024-08-01 15:36:45,6.20,5.42,0.780
2024-08-01 15:37:00,2.87,2.37,0.501
