"Time","All machines","machine69","machine70","machine77"
2024-08-01 15:31:30,0,0,,0
2024-08-01 15:31:45,1.06,0,0,0
2024-08-01 15:32:00,4.79,0,0,0
2024-08-01 15:32:15,4.31,,0,0
2024-08-01 15:32:30,101,,0,0
2024-08-01 15:32:45,111,,0,0
2024-08-01 15:33:00,122,,0,0
2024-08-01 15:33:15,32.7,0,0,0
2024-08-01 15:33:30,97.6,,0,0
2024-08-01 15:33:45,109,,0,0
2024-08-01 15:34:00,106,,0,0
2024-08-01 15:34:15,111,,0,0
2024-08-01 15:34:30,19.4,,0,0
2024-08-01 15:34:45,16.0,0,0,0
2024-08-01 15:35:00,16.2,0,0,0
2024-08-01 15:35:15,35.9,,0,0
2024-08-01 15:35:30,37.0,,0,0
2024-08-01 15:35:45,55.4,,0,0
2024-08-01 15:36:00,180,,0,0
2024-08-01 15:36:15,144,0,0,0
2024-08-01 15:36:30,129,,0,0
2024-08-01 15:36:45,3.25,,0,
2024-08-01 15:37:00,3.89,0,0,0
