"Time","All machines","machine69","machine70","machine77"
2024-07-31 10:19:45,143,0,0,0
2024-07-31 10:20:00,8.21,0,0,0
2024-07-31 10:20:15,1.13,0,0,0
2024-07-31 10:20:30,73.9,,,0
2024-07-31 10:20:45,70.6,,0,0
2024-07-31 10:21:00,77.5,,,0
2024-07-31 10:21:15,0,,0,23.7
2024-07-31 10:21:30,2.27,,0,32.1
2024-07-31 10:21:45,113,,0,0
2024-07-31 10:22:00,122,,0,0
2024-07-31 10:22:15,122,,0,0
2024-07-31 10:22:30,470,,0,0
2024-07-31 10:22:45,330,,0,0
2024-07-31 10:23:00,354,0,0,0
2024-07-31 10:23:15,14.7,0,0,0
2024-07-31 10:23:30,9.21,,123,0
2024-07-31 10:23:45,9.43,,0,0
2024-07-31 10:24:00,5.87,,0,0
2024-07-31 10:24:15,2.06,,0,0
2024-07-31 10:24:30,0,0,0,0
2024-07-31 10:24:45,2.11,0,0,0
2024-07-31 10:25:00,2.26,0,0,0
2024-07-31 10:25:15,6.28,0,0,0
