"Time","Total","Peers","Orderers"
2024-07-31 10:19:45,0.685,0.154,0.000645
2024-07-31 10:20:00,0.686,0.154,0.000648
2024-07-31 10:20:15,0.686,0.154,0.000648
2024-07-31 10:20:30,0.686,0.154,0.000648
2024-07-31 10:20:45,0.686,0.154,0.000648
2024-07-31 10:21:00,0.692,0.158,0.00236
2024-07-31 10:21:15,0.692,0.158,0.00236
2024-07-31 10:21:30,0.692,0.158,0.00236
2024-07-31 10:21:45,0.692,0.158,0.00236
2024-07-31 10:22:00,0.699,0.164,0.00432
2024-07-31 10:22:15,0.699,0.164,0.00432
2024-07-31 10:22:30,0.699,0.164,0.00432
2024-07-31 10:22:45,0.699,0.164,0.00432
2024-07-31 10:23:00,0.707,0.169,0.00628
2024-07-31 10:23:15,0.707,0.169,0.00628
2024-07-31 10:23:30,0.707,0.169,0.00628
2024-07-31 10:23:45,0.707,0.169,0.00628
2024-07-31 10:24:00,0.714,0.175,0.00825
2024-07-31 10:24:15,0.714,0.175,0.00825
2024-07-31 10:24:30,0.714,0.175,0.00825
2024-07-31 10:24:45,0.714,0.175,0.00825
2024-07-31 10:25:00,0.715,0.175,0.00853
2024-07-31 10:25:15,0.715,0.175,0.00853
