"Time","Total","Peers","Orderers"
2024-07-31 10:19:45,0.583,0.131,0.000549
2024-07-31 10:20:00,0.583,0.131,0.000552
2024-07-31 10:20:15,0.583,0.131,0.000552
2024-07-31 10:20:30,0.583,0.131,0.000552
2024-07-31 10:20:45,0.583,0.131,0.000552
2024-07-31 10:21:00,0.589,0.135,0.00201
2024-07-31 10:21:15,0.589,0.135,0.00201
2024-07-31 10:21:30,0.589,0.135,0.00201
2024-07-31 10:21:45,0.589,0.135,0.00201
2024-07-31 10:22:00,0.595,0.139,0.00367
2024-07-31 10:22:15,0.595,0.139,0.00367
2024-07-31 10:22:30,0.595,0.139,0.00367
2024-07-31 10:22:45,0.595,0.139,0.00367
2024-07-31 10:23:00,0.601,0.144,0.00534
2024-07-31 10:23:15,0.601,0.144,0.00534
2024-07-31 10:23:30,0.601,0.144,0.00534
2024-07-31 10:23:45,0.601,0.144,0.00534
2024-07-31 10:24:00,0.607,0.149,0.00702
2024-07-31 10:24:15,0.607,0.149,0.00702
2024-07-31 10:24:30,0.607,0.149,0.00702
2024-07-31 10:24:45,0.607,0.149,0.00702
2024-07-31 10:25:00,0.608,0.149,0.00726
2024-07-31 10:25:15,0.608,0.149,0.00726
