"Time","Total","Peers","Orderers","Couchsdb"
2024-06-23 21:19:15,76.0,0,30.4,0
2024-06-23 21:19:30,83.1,0,34.2,0
2024-06-23 21:19:45,119,83.1,1.09,0
2024-06-23 21:20:00,113,91.3,1.13,0
2024-06-23 21:20:15,106,82.8,0,0
2024-06-23 21:20:30,9.28,0,0,0
2024-06-23 21:20:45,8.43,0,0,0
2024-06-23 21:21:00,16.2,0,0,0
2024-06-23 21:21:15,62.2,0,0,0
2024-06-23 21:21:30,61.6,0,0,0
2024-06-23 21:21:45,59.3,0,0,0
2024-06-23 21:22:00,132,0,0,0
2024-06-23 21:22:15,74.6,0,0,0
2024-06-23 21:22:30,84.8,0,0,1.12
2024-06-23 21:22:45,5.24,0,0,1.04
2024-06-23 21:23:00,9.00,0,0,1.13
2024-06-23 21:23:15,12.0,0,0,0
2024-06-23 21:23:30,13.3,0,0,0
2024-06-23 21:23:45,212,0,105,0
2024-06-23 21:24:00,454,0,121,0
2024-06-23 21:24:15,496,0,106,82.0
2024-06-23 21:24:30,320,0,0,89.4
2024-06-23 21:24:45,95.2,0,0,81.5
2024-06-23 21:25:00,0,0,0,0
2024-06-23 21:25:15,0,0,0,0
