"Time","Total","Peers","Orderers"
2024-06-23 21:19:15,3.24,2.60,0.640
2024-06-23 21:19:30,3.46,2.82,0.640
2024-06-23 21:19:45,3.66,3.00,0.660
2024-06-23 21:20:00,3.86,3.20,0.660
2024-06-23 21:20:15,5.64,3.62,2.02
2024-06-23 21:20:30,33.5,27.9,5.58
2024-06-23 21:20:45,51.4,41.0,10.4
2024-06-23 21:21:00,81.1,67.1,14.0
2024-06-23 21:21:15,84.3,69.2,15.1
2024-06-23 21:21:30,84.9,69.5,15.4
2024-06-23 21:21:45,85.4,70.0,15.4
2024-06-23 21:22:00,84.7,69.4,15.2
2024-06-23 21:22:15,85.3,70.0,15.4
2024-06-23 21:22:30,83.7,68.6,15.2
2024-06-23 21:22:45,84.5,69.3,15.2
2024-06-23 21:23:00,83.2,68.4,14.9
2024-06-23 21:23:15,83.9,69.0,15.0
2024-06-23 21:23:30,83.5,68.7,14.8
2024-06-23 21:23:45,83.1,68.3,14.8
2024-06-23 21:24:00,82.1,67.5,14.6
2024-06-23 21:24:15,81.3,67.5,13.8
2024-06-23 21:24:30,54.8,44.6,10.2
2024-06-23 21:24:45,37.1,31.6,5.52
2024-06-23 21:25:00,7.90,6.02,1.88
2024-06-23 21:25:15,4.34,3.60,0.740
