"Time","Total","Peers","Orderers","Couchsdb"
2024-06-23 21:19:15,379593,39925,39741,27402
2024-06-23 21:19:30,303250,32415,31431,21889
2024-06-23 21:19:45,352308,37372,38973,27096
2024-06-23 21:20:00,263645,28093,24594,18979
2024-06-23 21:20:15,351693,36626,36594,25372
2024-06-23 21:20:30,474197,44445,47780,35115
2024-06-23 21:20:45,524263,45672,44779,41397
2024-06-23 21:21:00,532544,41203,40721,43148
2024-06-23 21:21:15,588362,46797,45940,48337
2024-06-23 21:21:30,516997,38856,39131,42701
2024-06-23 21:21:45,613618,50229,48929,49621
2024-06-23 21:22:00,557776,41249,41474,46742
2024-06-23 21:22:15,584704,46366,45352,46854
2024-06-23 21:22:30,635702,53177,54369,51594
2024-06-23 21:22:45,636605,51890,50906,50751
2024-06-23 21:23:00,745332,65183,64121,57360
2024-06-23 21:23:15,529658,38570,40505,41935
2024-06-23 21:23:30,515566,39439,38404,41043
2024-06-23 21:23:45,602416,48112,47278,48445
2024-06-23 21:24:00,609042,49969,48401,47105
2024-06-23 21:24:15,622835,50881,50801,49783
2024-06-23 21:24:30,487940,43686,37767,40501
2024-06-23 21:24:45,419632,37487,38653,32733
2024-06-23 21:25:00,296924,30522,29916,19274
2024-06-23 21:25:15,371211,39734,39490,26660
