"Time","All machines","machine69","machine70","machine77"
2024-06-23 21:19:15,2349642168,1130941966,609344999,609342922
2024-06-23 21:19:30,2349690930,1130953735,609372195,609370280
2024-06-23 21:19:45,2349771249,1130983226,609387136,609385697
2024-06-23 21:20:00,2349820634,1130996910,609417759,609416664
2024-06-23 21:20:15,2350194217,1131153489,609445293,609439145
2024-06-23 21:20:30,2351273807,1131468794,609950221,609924614
2024-06-23 21:20:45,2352673509,1132085839,610204319,610171170
2024-06-23 21:21:00,2353658866,1132389703,610701759,610681541
2024-06-23 21:21:15,2355088714,1132982229,610960906,610918928
2024-06-23 21:21:30,2356048071,1133297201,611459721,611423944
2024-06-23 21:21:45,2357455600,1133904125,611703348,611674440
2024-06-23 21:22:00,2358506897,1134188018,612210128,612162767
2024-06-23 21:22:15,2359862125,1134799737,612436131,612417039
2024-06-23 21:22:30,2360883747,1135099104,612953073,612912154
2024-06-23 21:22:45,2362240158,1135695246,613189638,613151479
2024-06-23 21:23:00,2363210531,1135988635,613683624,613649023
2024-06-23 21:23:15,2364617342,1136584579,613921636,613899990
2024-06-23 21:23:30,2365540738,1136878074,614436164,614403740
2024-06-23 21:23:45,2366996828,1137477067,614673031,614652109
2024-06-23 21:24:00,2367880107,1137766722,615164186,615146492
2024-06-23 21:24:15,2369175256,1138282250,615408336,615395215
2024-06-23 21:24:30,2369223116,1138294773,615468491,615466764
2024-06-23 21:24:45,2369300633,1138324270,615484249,615480750
2024-06-23 21:25:00,2369358549,1138336841,615510652,615507665
2024-06-23 21:25:15,2369421482,1138361893,615524377,615520615
