"Time","Total","Peers","Orderers"
2024-06-23 21:19:15,780,0.151,0.000633
2024-06-23 21:19:30,780,0.151,0.000633
2024-06-23 21:19:45,780,0.151,0.000633
2024-06-23 21:20:00,780,0.151,0.000633
2024-06-23 21:20:15,780,0.151,0.000641
2024-06-23 21:20:30,780,0.151,0.000641
2024-06-23 21:20:45,780,0.151,0.000641
2024-06-23 21:21:00,780,0.151,0.000641
2024-06-23 21:21:15,780,0.156,0.00243
2024-06-23 21:21:30,780,0.156,0.00243
2024-06-23 21:21:45,780,0.156,0.00243
2024-06-23 21:22:00,781,0.156,0.00243
2024-06-23 21:22:15,781,0.161,0.00439
2024-06-23 21:22:30,781,0.161,0.00439
2024-06-23 21:22:45,781,0.161,0.00439
2024-06-23 21:23:00,781,0.161,0.00439
2024-06-23 21:23:15,781,0.166,0.00636
2024-06-23 21:23:30,781,0.166,0.00636
2024-06-23 21:23:45,782,0.166,0.00636
2024-06-23 21:24:00,782,0.166,0.00636
2024-06-23 21:24:15,782,0.172,0.00832
2024-06-23 21:24:30,782,0.172,0.00832
2024-06-23 21:24:45,782,0.172,0.00832
2024-06-23 21:25:00,782,0.172,0.00832
2024-06-23 21:25:15,782,0.172,0.00852
