"Time","All machines","machine69","machine70","machine77"
2024-06-23 21:19:15,76.0,97.1,0,1.17
2024-06-23 21:19:30,83.1,101,0,1.08
2024-06-23 21:19:45,119,0,0,0
2024-06-23 21:20:00,113,0,0,34.7
2024-06-23 21:20:15,106,4.23,0,38.0
2024-06-23 21:20:30,9.28,4.65,86.4,34.4
2024-06-23 21:20:45,8.43,4.21,96.3,37.2
2024-06-23 21:21:00,16.2,12.8,88.3,0
2024-06-23 21:21:15,62.2,11.7,2.28,0
2024-06-23 21:21:30,61.6,15.1,0,0
2024-06-23 21:21:45,59.3,88.4,97.5,0
2024-06-23 21:22:00,132,174,92.4,0
2024-06-23 21:22:15,74.6,156,100,0
2024-06-23 21:22:30,84.8,169,0,0
2024-06-23 21:22:45,5.24,6.41,0,0
2024-06-23 21:23:00,9.00,10.7,0,1.08
2024-06-23 21:23:15,12.0,12.8,19.4,1.19
2024-06-23 21:23:30,13.3,10.6,17.8,1.08
2024-06-23 21:23:45,212,13.7,19.3,1.16
2024-06-23 21:24:00,454,10.5,0,0
2024-06-23 21:24:15,496,19.2,0,209
2024-06-23 21:24:30,320,19.0,0,200
2024-06-23 21:24:45,95.2,10.6,0,219
2024-06-23 21:25:00,0,0,0,4.35
2024-06-23 21:25:15,0,0,124,4.80
