"Time","machine69","machine70","All Machines","machine77"
2024-06-23 21:19:15,470,429,664,214
2024-06-23 21:19:30,470,429,664,214
2024-06-23 21:19:45,470,429,664,214
2024-06-23 21:20:00,470,429,664,214
2024-06-23 21:20:15,470,429,664,214
2024-06-23 21:20:30,470,429,664,214
2024-06-23 21:20:45,470,429,664,214
2024-06-23 21:21:00,470,429,664,214
2024-06-23 21:21:15,470,429,664,214
2024-06-23 21:21:30,470,429,664,214
2024-06-23 21:21:45,470,429,664,214
2024-06-23 21:22:00,471,429,664,214
2024-06-23 21:22:15,471,429,664,215
2024-06-23 21:22:30,471,429,664,215
2024-06-23 21:22:45,471,429,665,215
2024-06-23 21:23:00,471,429,665,215
2024-06-23 21:23:15,471,429,665,215
2024-06-23 21:23:30,471,429,665,215
2024-06-23 21:23:45,471,429,665,215
2024-06-23 21:24:00,471,430,665,215
2024-06-23 21:24:15,471,430,665,215
2024-06-23 21:24:30,471,430,665,215
2024-06-23 21:24:45,471,430,665,215
2024-06-23 21:25:00,471,430,665,215
2024-06-23 21:25:15,471,430,665,215
