"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:40:45,55495970,43546354,11809896,139720
2024-04-19 18:41:00,55495971,43546355,11809896,139720
2024-04-19 18:41:15,55495996,43546374,11809896,139720
2024-04-19 18:41:30,55496011,43546395,11809896,139720
2024-04-19 18:41:45,33730632,21781016,11809896,139720
2024-04-19 18:42:00,27755824,21781016,5904948,69860
2024-04-19 18:42:15,27755824,21781016,5904948,69860
2024-04-19 18:42:30,27755844,21781036,5904948,69860
2024-04-19 18:42:45,27755844,21781036,5904948,69860
2024-04-19 18:43:00,27755845,21781036,5904948,69860
2024-04-19 18:43:15,27755845,21781037,5904948,69860
2024-04-19 18:43:30,27755862,21781054,5904948,69860
2024-04-19 18:43:45,27755878,21781060,5904948,69860
2024-04-19 18:44:00,27755923,21781115,5904948,69860
2024-04-19 18:44:15,27755958,21781150,5904948,69860
2024-04-19 18:44:30,27756841,21782000,5904948,69860
2024-04-19 18:44:45,27757055,21782247,5904948,69860
