"Time","Total","Peers","Orderers"
2024-04-17 22:00:15,0.00411,0.00161,0.00250
2024-04-17 22:00:30,0.00411,0.00161,0.00250
2024-04-17 22:00:45,0.00836,0.00576,0.00260
2024-04-17 22:01:00,0.0222,0.0167,0.00548
2024-04-17 22:01:15,0.0511,0.0461,0.00499
2024-04-17 22:01:30,0.0511,0.0461,0.00499
2024-04-17 22:01:45,0.0677,0.0623,0.00541
2024-04-17 22:02:00,0.0892,0.0785,0.0107
2024-04-17 22:02:15,0.127,0.116,0.0110
2024-04-17 22:02:30,0.127,0.116,0.0110
2024-04-17 22:02:45,0.143,0.132,0.0114
2024-04-17 22:03:00,0.165,0.148,0.0167
2024-04-17 22:03:15,0.202,0.185,0.0169
2024-04-17 22:03:30,0.202,0.185,0.0169
2024-04-17 22:03:45,0.219,0.201,0.0173
2024-04-17 22:04:00,0.240,0.218,0.0227
2024-04-17 22:04:15,0.278,0.255,0.0229
2024-04-17 22:04:30,0.278,0.255,0.0229
2024-04-17 22:04:45,0.290,0.267,0.0232
2024-04-17 22:05:00,0.297,0.272,0.0249
2024-04-17 22:05:15,0.305,0.280,0.0249
