"Time","All machines","machine69","machine70"
2024-04-17 21:58:45,804958028,506538814,298419116
2024-04-17 21:59:00,804960958,506540155,298420698
2024-04-17 21:59:15,811491446,506541331,298421839
2024-04-17 21:59:30,811495440,506542507,298423510
2024-04-17 21:59:45,811499718,506543631,298424801
2024-04-17 22:00:00,811503543,506544800,298426282
2024-04-17 22:00:15,811512172,506546072,298430358
2024-04-17 22:00:30,811582072,506575919,298456150
2024-04-17 22:00:45,811656900,506611391,298481728
2024-04-17 22:01:00,811722922,506638612,298500260
2024-04-17 22:01:15,811789170,506670125,298522641
2024-04-17 22:01:30,811861818,506702649,298546956
2024-04-17 22:01:45,811935449,506735234,298574628
2024-04-17 22:02:00,812007663,506768554,298598927
2024-04-17 22:02:15,812080799,506799516,298623924
2024-04-17 22:02:30,812154758,506834203,298648939
2024-04-17 22:02:45,812231495,506867293,298674097
2024-04-17 22:03:00,812302322,506899872,298699210
2024-04-17 22:03:15,812376468,506931955,298720071
2024-04-17 22:03:30,812449844,506964732,298746759
2024-04-17 22:03:45,812521418,506997728,298772214
2024-04-17 22:04:00,812596903,507031599,298796644
2024-04-17 22:04:15,812668247,507064430,298818642
