"Time","All machines","machine69","machine70"
2024-04-17 22:02:15,468447846,240721153,218551538
2024-04-17 22:02:30,468454217,240722331,218553140
2024-04-17 22:02:45,468460434,240723902,218554361
2024-04-17 22:03:00,468466430,240725064,218555454
2024-04-17 22:03:15,468472580,240726325,218556624
2024-04-17 22:03:30,468477932,240727402,218557598
2024-04-17 22:03:45,468484463,240728489,218559283
2024-04-17 22:04:00,468490286,240729677,218560316
2024-04-17 22:04:15,468495744,240730926,218561596
2024-04-17 22:04:30,468497333,240731426,218561707
2024-04-17 22:04:45,468497973,240731610,218561854
2024-04-17 22:05:00,468498457,240731754,218562123
2024-04-17 22:05:15,468498980,240731891,218562267
2024-04-17 22:05:30,468499473,240732090,218562387
2024-04-17 22:05:45,468500272,240732300,218562699
2024-04-17 22:06:00,468500405,240732318,218562711
2024-04-17 22:06:15,468501117,240732518,218563068
2024-04-17 22:06:30,468501369,240732554,218563123
2024-04-17 22:06:45,468502257,240732898,218563359
2024-04-17 22:07:00,468502508,240732987,218563431
2024-04-17 22:07:15,468503369,240733194,218563759
