"Time","All machines","machine69","machine70"
2024-04-17 21:59:00,7418,4400,3258
2024-04-17 21:59:15,10099,4587,4680
2024-04-17 21:59:30,13049,4685,5797
2024-04-17 21:59:45,14720,4806,5713
2024-04-17 22:00:00,16047,4648,5624
2024-04-17 22:00:15,20577,4788,8495
2024-04-17 22:00:30,91981,36494,35248
2024-04-17 22:00:45,170181,73875,62076
2024-04-17 22:01:00,243653,107097,86517
2024-04-17 22:01:15,294764,132236,100082
2024-04-17 22:01:30,292333,131164,96890
2024-04-17 22:01:45,289277,129335,97799
2024-04-17 22:02:00,290418,130173,98448
2024-04-17 22:02:15,288716,129961,98229
2024-04-17 22:02:30,291005,131329,99064
2024-04-17 22:02:45,291762,131553,98955
2024-04-17 22:03:00,293752,132045,99427
2024-04-17 22:03:15,293415,132200,98981
2024-04-17 22:03:30,292120,130619,98431
2024-04-17 22:03:45,292071,131051,98364
2024-04-17 22:04:00,290104,130729,97867
2024-04-17 22:04:15,290437,131406,97895
2024-04-17 22:04:30,229447,105206,72652
2024-04-17 22:04:45,154154,70705,47609
