"Time","All machines","machine69","machine70"
2024-04-17 22:00:30,0.000481,0.000191,0.000431
2024-04-17 22:00:45,0.000725,0.000191,0.000431
2024-04-17 22:01:00,0.00130,0.000771,0.000351
2024-04-17 22:01:15,0.00192,0.000771,0.000351
2024-04-17 22:01:30,0.00192,0.000771,0.00130
2024-04-17 22:01:45,0.00287,0.000771,0.00130
2024-04-17 22:02:00,0.00382,0.00172,0.00130
2024-04-17 22:02:15,0.00468,0.00172,0.00130
2024-04-17 22:02:30,0.00468,0.00172,0.00130
2024-04-17 22:02:45,0.00563,0.00172,0.00225
2024-04-17 22:03:00,0.00657,0.00266,0.00225
2024-04-17 22:03:15,0.00743,0.00266,0.00225
2024-04-17 22:03:30,0.00743,0.00266,0.00225
2024-04-17 22:03:45,0.00838,0.00266,0.00319
2024-04-17 22:04:00,0.00933,0.00361,0.00319
2024-04-17 22:04:15,0.0102,0.00361,0.00319
2024-04-17 22:04:30,0.0102,0.00361,0.00390
2024-04-17 22:04:45,0.0109,0.00361,0.00390
2024-04-17 22:05:00,0.0112,0.00391,0.00390
2024-04-17 22:05:15,0.0114,0.00391,0.00390
2024-04-17 22:05:30,0.0114,0.00391,0.00390
