"Time","Total","Peers","Orderers","Couchdb"
2024-04-17 21:58:45,804958028,804943926,13504,598
2024-04-17 21:59:00,804960958,804946319,14012,627
2024-04-17 21:59:15,811491446,811474545,16027,874
2024-04-17 21:59:30,811495440,811477907,16657,876
2024-04-17 21:59:45,811499718,811481511,17331,876
2024-04-17 22:00:00,811503543,811484659,18004,880
2024-04-17 22:00:15,811512172,811491974,19305,893
2024-04-17 22:00:30,811582072,811544141,33579,4352
2024-04-17 22:00:45,811656900,811599837,48472,8591
2024-04-17 22:01:00,811722922,811652794,57670,12458
2024-04-17 22:01:15,811789170,811706342,66854,15974
2024-04-17 22:01:30,811861818,811760536,81286,19996
2024-04-17 22:01:45,811935449,811816227,95001,24221
2024-04-17 22:02:00,812007663,811870692,109034,27937
2024-04-17 22:02:15,812080799,811924539,124434,31826
2024-04-17 22:02:30,812154758,811980851,137594,36313
2024-04-17 22:02:45,812231495,812039038,152328,40129
2024-04-17 22:03:00,812302322,812091898,165994,44430
2024-04-17 22:03:15,812376468,812147864,179873,48731
2024-04-17 22:03:30,812449844,812202301,195147,52396
2024-04-17 22:03:45,812521418,812256799,207785,56834
2024-04-17 22:04:00,812596903,812313567,222597,60739
2024-04-17 22:04:15,812668247,812367461,236414,64372
